job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,sentence_id,sentence_text
in-bdcad1dcdcd57034,,generating detailed technical reports,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0020,Proficient in generating detailed technical reports and formulating concise technical arguments.
in-bdcad1dcdcd57034,,formulating concise technical arguments.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0020,Proficient in generating detailed technical reports and formulating concise technical arguments.
in-bdcad1dcdcd57034,,delivering complete turnkey design solutions,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0021,Proven experience in delivering complete turnkey design solutions on projects with values up to $5mil.
in-bdcad1dcdcd57034,,supervision,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0023,"Experienced with supervision, direction, coaching, and mentoring of Engineers/Junior Engineers."
in-bdcad1dcdcd57034,,direction,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0023,"Experienced with supervision, direction, coaching, and mentoring of Engineers/Junior Engineers."
in-bdcad1dcdcd57034,,coaching,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0023,"Experienced with supervision, direction, coaching, and mentoring of Engineers/Junior Engineers."
in-bdcad1dcdcd57034,,mentoring,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0023,"Experienced with supervision, direction, coaching, and mentoring of Engineers/Junior Engineers."
in-bdcad1dcdcd57034,,"develop detailed, professional, and accurate designs, documents, and reports.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-bdcad1dcdcd57034_0024,"Able to develop detailed, professional, and accurate designs, documents, and reports. Apply Now: If you believe you meet the above criteria and would like to be considered for the role, please upload an updated resume and cover letter."
in-da48b82aff62ae6c,,provide database support,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-da48b82aff62ae6c_0002,This position’s primary responsibility is to provide database support to the production ERP suite.
in-da48b82aff62ae6c,,provide database support,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-da48b82aff62ae6c_0003,"Secondary, this position will provide database support to multiple Marist database implementations (development, pre -production and production) including installation, configuration, performance tuning, as well as support interface and integrations."
in-da48b82aff62ae6c,,installation,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-da48b82aff62ae6c_0003,"Secondary, this position will provide database support to multiple Marist database implementations (development, pre -production and production) including installation, configuration, performance tuning, as well as support interface and integrations."
in-da48b82aff62ae6c,,configuration,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-da48b82aff62ae6c_0003,"Secondary, this position will provide database support to multiple Marist database implementations (development, pre -production and production) including installation, configuration, performance tuning, as well as support interface and integrations."
in-da48b82aff62ae6c,,performance tuning,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-da48b82aff62ae6c_0003,"Secondary, this position will provide database support to multiple Marist database implementations (development, pre -production and production) including installation, configuration, performance tuning, as well as support interface and integrations."
in-da48b82aff62ae6c,,support interface and integrations,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-da48b82aff62ae6c_0003,"Secondary, this position will provide database support to multiple Marist database implementations (development, pre -production and production) including installation, configuration, performance tuning, as well as support interface and integrations."
in-da48b82aff62ae6c,,installation of database products,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-da48b82aff62ae6c_0004,"Essential technical duties include installation of database products, applying patches and upgrades, monitoring and tuning system performance, user access, database security, defining database tables, functions, views, packages, device configuration and planning."
in-da48b82aff62ae6c,,applying patches and upgrades,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-da48b82aff62ae6c_0004,"Essential technical duties include installation of database products, applying patches and upgrades, monitoring and tuning system performance, user access, database security, defining database tables, functions, views, packages, device configuration and planning."
in-da48b82aff62ae6c,,monitoring and tuning system performance,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-da48b82aff62ae6c_0004,"Essential technical duties include installation of database products, applying patches and upgrades, monitoring and tuning system performance, user access, database security, defining database tables, functions, views, packages, device configuration and planning."
in-da48b82aff62ae6c,,"defining database tables, functions, views, packages, device configuration and planning.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-da48b82aff62ae6c_0004,"Essential technical duties include installation of database products, applying patches and upgrades, monitoring and tuning system performance, user access, database security, defining database tables, functions, views, packages, device configuration and planning."
in-da48b82aff62ae6c,,"Maintain accurate asset inventory, documentation, and data classification alignment.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-da48b82aff62ae6c_0007,"Maintain accurate asset inventory, documentation, and data classification alignment. Other duties as assigned. Preferred Qualifications: Experience with Linux and Windows Servers, Ellucian Banner / Oracle DBA and applications services such as Tomcat and WebLogic is preferred. Attention to detail, strong ownership of one’s work, exceptional problem solving and project management skills is preferred. Required Application Documents: Resume, Cover Letter, & Contact Information of 3 Professional References Benefits: The position includes a comprehensive benefit package ."
in-da48b82aff62ae6c,,Attention to detail,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-da48b82aff62ae6c_0007,"Maintain accurate asset inventory, documentation, and data classification alignment. Other duties as assigned. Preferred Qualifications: Experience with Linux and Windows Servers, Ellucian Banner / Oracle DBA and applications services such as Tomcat and WebLogic is preferred. Attention to detail, strong ownership of one’s work, exceptional problem solving and project management skills is preferred. Required Application Documents: Resume, Cover Letter, & Contact Information of 3 Professional References Benefits: The position includes a comprehensive benefit package ."
in-1be1feaf29612cc5,,lead and develop a high -performing team,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-1be1feaf29612cc5_0005,"As the member of HIG HBM Package Product Engineering, you will lead and develop a high -performing team to driving Package and HBM Product engineering activities within the HBM Systems and Product Engineering Team."
in-1be1feaf29612cc5,,driving Package and HBM Product engineering activities,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-1be1feaf29612cc5_0005,"As the member of HIG HBM Package Product Engineering, you will lead and develop a high -performing team to driving Package and HBM Product engineering activities within the HBM Systems and Product Engineering Team."
in-1be1feaf29612cc5,,Provide recommendation to PDE teams,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-1be1feaf29612cc5_0007,"Provide recommendation to PDE teams for new process conversions to reduce cost, increase yields."
in-1be1feaf29612cc5,,"reduce cost, increase yields.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-1be1feaf29612cc5_0007,"Provide recommendation to PDE teams for new process conversions to reduce cost, increase yields."
in-5e56908e71f3b891,,drive initiatives,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5e56908e71f3b891_0008,"You'll drive initiatives spanning media processing pipelines, browser -native forensic tools, and enabling novel video formats to be playable on our platform."
in-5e56908e71f3b891,,enabling novel video formats,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5e56908e71f3b891_0008,"You'll drive initiatives spanning media processing pipelines, browser -native forensic tools, and enabling novel video formats to be playable on our platform."
in-5e56908e71f3b891,,design systems,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5e56908e71f3b891_0009,You'll design systems that serve hundreds of thousands of users globally.
in-5e56908e71f3b891,,work closely with a growing team of engineers,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5e56908e71f3b891_0010,"You'll work closely with a growing team of engineers, help establish the technical quality bar, and partner closely with product and engineering leadership to deliver against the long -term vision for forensic capabilities within Evidence.com. Work Location: This role is based out of our London office and follows a hybrid schedule."
in-5e56908e71f3b891,,establish the technical quality bar,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5e56908e71f3b891_0010,"You'll work closely with a growing team of engineers, help establish the technical quality bar, and partner closely with product and engineering leadership to deliver against the long -term vision for forensic capabilities within Evidence.com. Work Location: This role is based out of our London office and follows a hybrid schedule."
in-5e56908e71f3b891,,partner closely with product and engineering leadership,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5e56908e71f3b891_0010,"You'll work closely with a growing team of engineers, help establish the technical quality bar, and partner closely with product and engineering leadership to deliver against the long -term vision for forensic capabilities within Evidence.com. Work Location: This role is based out of our London office and follows a hybrid schedule."
in-5e56908e71f3b891,,deliver against the long -term vision for forensic capabilities,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-5e56908e71f3b891_0010,"You'll work closely with a growing team of engineers, help establish the technical quality bar, and partner closely with product and engineering leadership to deliver against the long -term vision for forensic capabilities within Evidence.com. Work Location: This role is based out of our London office and follows a hybrid schedule."
